name,readable_name,ipfs_hash,collection,background,weapon,skin,clothing,necklace,mouth,nose,hat,eye,earring,site,twitter,copyright
ZombieChains00090,Zombie Chains #00090,ipfs://QmeSmH6nwJBFtz6U1vXTFmQUx68PTZbVHaL5G85PZ2Dg4Z,Zombie Chains,Blue,None,Black,Roman,None,Rainbow Grill,Nostrils,Afro,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00091,Zombie Chains #00091,ipfs://QmTkAHLDNMVu4KZiTK2cUnpAXxKdqjzrPFM2aKhDmjZXgX,Zombie Chains,Green,Batons,Green,None,None,Shark,Solid,Russian,Ninja,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00092,Zombie Chains #00092,ipfs://QmbLX4hovgNq7vXrKfkuHjkG8co9uUzYQDyjXXrW7WG7EY,Zombie Chains,Green,Sword,Pink,Hip Hop,Cuffs,Knight,Nostrils,Bowler,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00093,Zombie Chains #00093,ipfs://QmabtmNUv4jvqYQyhnKa69ZRf35UyGsXyHnMcUMrDARCTz,Zombie Chains,Yellow,None,Black,None,None,Mischevious,No Nose,Pumpkin,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00094,Zombie Chains #00094,ipfs://QmaPdiWh8voPDGfxF9pnGyYgSS82mHX3sVATufTQyvi66Q,Zombie Chains,Orange,None,Flesh,None,None,Vampire,Nostrils,Butcher,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00095,Zombie Chains #00095,ipfs://QmTPkN9W7wyzpfEq7DPF5yZFn7CZkLw2dzZD5v7ar94Dkt,Zombie Chains,Orange,None,Purple,None,None,Predator,Solid,Man Bun,Visor,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00096,Zombie Chains #00096,ipfs://QmfAqAxdUURexjUL1rgF4SyGQxABzESLcxx9onnNbh2dZ2,Zombie Chains,Destroyed City,None,Reptile,Suit,None,Mischevious,Nostrils,Cat,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00097,Zombie Chains #00097,ipfs://QmWeWEYJPdWGKQpXAVrkLX1XuJQ8YWbYH179ptgKFFXQ37,Zombie Chains,Pink,None,Leopard,None,None,Fancy,Solid,None,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00098,Zombie Chains #00098,ipfs://QmYLr9iuBJD1jzuMB3teNXjAaLsZhuTGxgyfHrsnRNDmyv,Zombie Chains,Blue,None,Purple,Suit,None,Grin,Solid,Military,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00099,Zombie Chains #00099,ipfs://QmXbLPwKNgLScTmB2RwU7oBNYW9Ht1LmMhvsZ25qXdAe8N,Zombie Chains,Yellow,None,Cyborg,Renaissance,None,Predator,Nostrils,Viking,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00100,Zombie Chains #00100,ipfs://QmbthLQjysp9CQE8n3opEPGte3uypU59T6uC2TupHhX7FV,Zombie Chains,Purple,None,Blue,Wizard,Cuffs,Ninja,Solid,Afro,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00101,Zombie Chains #00101,ipfs://QmW9dTgQYgUrtUALgtDWAq5dt75WdZK8LnKnC5AixrSkMG,Zombie Chains,Yellow,None,Flesh,Clown,None,Beard,Solid,Baseball,Ninja,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00102,Zombie Chains #00102,ipfs://QmU1PDh3sa2Rffruv1sp7JNFKyVbMMso8hMXjP8cRKwaBC,Zombie Chains,Pink,Batons,Pink,Suit,None,Grin Beard,Nostrils,Cowlick,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00103,Zombie Chains #00103,ipfs://QmVEKhUbNNCiRv1AjrMfAKkDUX2jjnUkCB6MMxCDKVS5ei,Zombie Chains,Green,None,Green,Scientist,None,Grin Beard,Solid,Raccoon,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00104,Zombie Chains #00104,ipfs://QmXnNc6wzCg8vqTQPu7nqLT1t6AfUVvavxLpd5YDWnFPmQ,Zombie Chains,Green,Dragon,Giraffe,Pimp,None,Thoughtful,No Nose,Astronaut,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00105,Zombie Chains #00105,ipfs://QmfMub2ufiasigN33pTuVt1amc4hseZVRcmRJTRYLiRcY8,Zombie Chains,Green,None,Blue,Beater,Gold,Smile,Nostrils,Raccoon,Disguise,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00106,Zombie Chains #00106,ipfs://QmUocddoF2d2iCDTCM64iVBZHpEdNMFjULY643gJbHLzpX,Zombie Chains,Green,Rifle,Leopard,Hillbilly,None,Clown,Solid,Afro,Hypnotized,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00107,Zombie Chains #00107,ipfs://Qmby1hpSUKo5uqbwZfSuQuj2XcaErwwv7VpkHS6ZACriDZ,Zombie Chains,Yellow,Batons,Red,Maximalist,None,Mischevious,Nostrils,Visor,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00108,Zombie Chains #00108,ipfs://QmewLFsmjXBM971cMLCiEWzUzGgfJPbzHoRTrV5rsfxVPr,Zombie Chains,Blue,None,Reptile,Cowboy,None,Grin Beard,Solid,Military,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00109,Zombie Chains #00109,ipfs://QmSa7sJzuFEEAFeXB27wHPyoNghLDzja7tsF3N8cNRvkoR,Zombie Chains,Purple,None,Flesh,Beater,None,Beard,No Nose,Firefighter,Wolf,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00110,Zombie Chains #00110,ipfs://QmcQpRaLiMYwhjZXv2kbeY9xBVGTef6kgCRq18chN9ggap,Zombie Chains,Yellow,None,Tiger,Suit,None,Billy Bob Teeth,Solid,Sun Hat,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00111,Zombie Chains #00111,ipfs://QmPA81bHzzeQrLwdGpeijMKRhixGKQJXdbb7a14uyAfqNn,Zombie Chains,Green,None,Purple,Business Coat,None,Clown,Solid,Wet,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00112,Zombie Chains #00112,ipfs://Qmc2VQicbjgMCTDPATb751VPVzKCXyni7gfPDG1RdjWzVS,Zombie Chains,Blue,Sword,Green,None,Bullets,Smug,Nostrils,Karate,Zombie,Diamond,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00113,Zombie Chains #00113,ipfs://QmVXyHQv9KJawYhkvFvMTJLKPHVaaqjnQaRYZcb9HYRrP7,Zombie Chains,Orange,Batons,Reptile,Coat Top Button,None,Clown,Solid,Astronaut,Disguise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00114,Zombie Chains #00114,ipfs://QmdoLYCnWb1ZcKZGDXcJaAUuKzdVQgoEnzJyCrAkKbadx9,Zombie Chains,Yellow,None,Gray,Suit,None,Dandy,No Nose,None,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00115,Zombie Chains #00115,ipfs://QmZvjXibGyFXENoktLa5WqBmy8TY9pK19yKmfCyXHeWF7i,Zombie Chains,Orange,Rifle,Tiger,Maximalist,None,Smile,No Nose,Sun Hat,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00116,Zombie Chains #00116,ipfs://Qmf18XXmej5oVj3vCSd9MKqXKZpiyx4VK3PaC6MCmJZonA,Zombie Chains,Pink,None,Black,Biker,None,Grin,Solid,Sun Hat,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00117,Zombie Chains #00117,ipfs://QmXTA1ZaM4Cq8KC7AxqFpXNrEikDnyd2NU2thMfVQhEVDd,Zombie Chains,Green,None,Decay,UFO,Bullets,Fancy,Solid,Business,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00118,Zombie Chains #00118,ipfs://QmV92myoSDQbztbWHqnE5PMz1T3JSFetXcZXNovuAzQNZr,Zombie Chains,Pink,None,Blue,Renaissance,None,Ninja,Solid,Baseball,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00119,Zombie Chains #00119,ipfs://QmYCx96w1kBzDPKzoPbnveEae2bHrRXVtknCymub3b71wU,Zombie Chains,Blue,None,Green,Hippie,None,Cigar Goatee,Solid,Blonde,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00120,Zombie Chains #00120,ipfs://QmRLdwJ1koK6fTvFoczsbkNGFMP7wBMAxKyZMK1YvvAX9n,Zombie Chains,Green,None,Tattoo,Coat Hoodie,None,Dandy,Nostrils,Wet,Night Vision,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00121,Zombie Chains #00121,ipfs://Qmdgr29g91rpFeUfjXuqMz1cNGkp4iVjXf7ENsDMJpfzex,Zombie Chains,Pink,None,Gray,None,None,Knight,Solid,Bowler,Hypnotized,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00122,Zombie Chains #00122,ipfs://QmXE4ri1rcM6VBsbRNZJtqJ46QiWm4iqZUcZibQLD4gYm1,Zombie Chains,Green,None,Decay,Beater,None,Cigar,No Nose,Bowler,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00123,Zombie Chains #00123,ipfs://QmemZ3XvXj33SRkdXAc9KWSeMFJe4D3AYF36zxuLPKFsBV,Zombie Chains,Orange,Rifle,Pink,Hip Hop,Silver,Grin Beard,Nostrils,None,Clown,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00124,Zombie Chains #00124,ipfs://QmNsw14JDPkcD2QD7LRn9j2Gz5aS9oeYADQyecXqTRyEjb,Zombie Chains,Pink,None,Giraffe,Cheerleader,Bullets,Smile,Nostrils,Pilot,Scar,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00125,Zombie Chains #00125,ipfs://QmSeSC4ZD4oLS7fzmZ1z9837eHeuUcrCdZBsfjcEJQ6wBV,Zombie Chains,Green,None,Black,Cowboy,None,Cigar,Solid,None,Eyebrow Raise,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00126,Zombie Chains #00126,ipfs://QmQxUvwRmxEt6Yr6PeU2FSU5tXNVwMJWo4uH36seXu8r54,Zombie Chains,Purple,None,Gray,None,None,Smile,Solid,Mohawk,Machine,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00127,Zombie Chains #00127,ipfs://QmdTyRD8RdQg6HXhb76zG4rEymG4rkgR3nPAc94eE5fSnc,Zombie Chains,Graveyard,None,Tiger,None,None,Dandy,Nostrils,Viking,Aviator,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00128,Zombie Chains #00128,ipfs://QmTQgQYHsk1KNRxPFxPJMDUHesM9FHd3zFJgx6L1cvVtLF,Zombie Chains,Yellow,None,Blue,Scientist,None,Mischevious,Solid,Helmet,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00129,Zombie Chains #00129,ipfs://QmRVAG3mrHPdMGr9iGwAUNbTE4wjmWQicpih7nAW238pPn,Zombie Chains,Yellow,Sword,Decay,None,None,Predator,No Nose,Raccoon,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00130,Zombie Chains #00130,ipfs://QmdQgZnGDkUdwVB1wLEHr7xWaJ3yAdbcAZoKSoKs7vF1vK,Zombie Chains,Blue,None,Flesh,Biker,Gold,Grin Beard,No Nose,Fedora,Disguise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00131,Zombie Chains #00131,ipfs://QmVeGdbQzGDkSYMqAReiWiFWYHXB6M7KXovRPwv33rTVu3,Zombie Chains,Green,None,Blue,Pimp,Gold,Cowboy,Solid,None,Tattoo,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00132,Zombie Chains #00132,ipfs://QmUkZZbR88hkMb83ASicrMAHGrEcpikM8wBbUECzKfW5nS,Zombie Chains,Orange,None,Blue,Maximalist,Bullets,Predator,Nostrils,Gel,Safety,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00133,Zombie Chains #00133,ipfs://QmUszSepjhEybHnALZk5L5VetxD75oxo5VQr8ipzk6uDnP,Zombie Chains,Blue,Batons,Pink,None,None,Smile,Nostrils,Man Bun,Disguise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00134,Zombie Chains #00134,ipfs://QmVYFc6gWK1fFPeTxGZXtD4vFbcL7xFJdCfM9d3S2ZL9K9,Zombie Chains,Green,None,Purple,None,Lock,Hockey,Nostrils,Pumpkin,Scar,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00135,Zombie Chains #00135,ipfs://QmehbVNhfcd75V9xhxWfe5xRwaC6czebadh9Z4jwfBaryb,Zombie Chains,Green,None,Pink,Pirate,None,Billy Bob Teeth,Solid,Wet,Cat,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00136,Zombie Chains #00136,ipfs://QmNqVYkWusoQr9iuogsfYsk6T21JCBGMrTsXyczxhiezZ9,Zombie Chains,Pink,None,Purple,Coat Hoodie,None,Grin Beard,No Nose,Firefighter,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00137,Zombie Chains #00137,ipfs://QmXt5kfMxApARhsKV14EeYsue9AoncQHj5etaaUvrFmFMY,Zombie Chains,Pink,Sword,Tattoo,Coat Hoodie,None,Grin Beard,Solid,Visor,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00138,Zombie Chains #00138,ipfs://QmbprCQNCjxazhiQ3Rk3FcbRTCFEqcUqEcYbtam2CGRESC,Zombie Chains,Orange,None,Flesh,Hippie,None,Dandy,Nostrils,Business,Eyebrow Raise,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00139,Zombie Chains #00139,ipfs://Qmei3N4PKSGjaVhS9KazUJUYYRXXbL6mag4KMWHRahKhYJ,Zombie Chains,Orange,Knight,Black,Armor,None,Wolf,Solid,Cowlick,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00140,Zombie Chains #00140,ipfs://Qmec8j2uVLUyAvdQ7i69aisRjjCFs6789cKe11CgaQHJiX,Zombie Chains,Pink,Batons,Leopard,Coat Top Button,None,Ninja,No Nose,Wet,Deep,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00141,Zombie Chains #00141,ipfs://QmVQ2WiApkVHCSD33aVRoJNVXsJsUS7UXv9fafQWaPckMF,Zombie Chains,Blue,None,Red,Nerd,None,Vampire,Solid,Cowlick,Bulging,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00142,Zombie Chains #00142,ipfs://Qmd5TWY6h4Cd2a8vGJSFWswgB5HWuANMPAXKQe7ZrXKNL9,Zombie Chains,Orange,Arrows,Tiger,Hippie,Silver,Shark,Solid,Fedora,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00143,Zombie Chains #00143,ipfs://QmdYfwL4sPemja9gy8QhACzWL5Rm42ithq7JwHdWNRHFTU,Zombie Chains,Green,None,Giraffe,Hippie,None,Wolf,Solid,Fedora,Deep,Diamond,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00144,Zombie Chains #00144,ipfs://QmRPjATbbG6TEyeJsJ8QCHNRtYo4pm687Z3A6oxayjzro5,Zombie Chains,Green,None,Green,Oktoberfest,None,Pipe,No Nose,Karate,Safety,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00145,Zombie Chains #00145,ipfs://QmaSPW7yS7ofWwob1EKEPrd9abJjtehhtnxkFgBigsq1Z8,Zombie Chains,Purple,None,Metal,Firefighter,None,Smug,Solid,Baseball,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00146,Zombie Chains #00146,ipfs://QmR3fivsvkDb27G91UeWsYMe7cptEU83fHo3XuwSSMV3xE,Zombie Chains,Yellow,None,Purple,Pimp,Gold,Vampire,Solid,Bowler,Dark,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00147,Zombie Chains #00147,ipfs://QmZ3d3kJq96BcjiLm7Y6Rm7jiMAPnhNS3BNneS4ijp15VU,Zombie Chains,Pink,Batons,Red,Oktoberfest,None,Clown,Solid,Business,Night Vision,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00148,Zombie Chains #00148,ipfs://QmevZRKEYLy42wuv13z27drx82GEWH7mWnWWKhbDEuCdwa,Zombie Chains,Pink,None,Leopard,None,None,Fancy,Nostrils,Beret,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00149,Zombie Chains #00149,ipfs://QmS6VeSh5UuQEtsdwiV3ieqTk3nMWze1gQphDWn1jXwF2L,Zombie Chains,Yellow,None,Red,Hip Hop,Gold,Smug,Solid,Blonde,Eyebrow Raise,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00150,Zombie Chains #00150,ipfs://QmceizuAj5Jm6ZyZmRB7ctzwyGGeumbh6wxVdQkX2hWCGG,Zombie Chains,Purple,Angel Fully Fledged,Metal,Hippie,None,Clown,No Nose,Fedora,Clown,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00151,Zombie Chains #00151,ipfs://Qmd8rqAAbrt9eZSKq1nrx5vEKYQYj4CmTc3amrWvaYyEZa,Zombie Chains,Purple,None,Leopard,Beater,None,Smile,Solid,Blonde,Clown,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00152,Zombie Chains #00152,ipfs://QmcJHUwB34CsM2kkVKMkTxHeUV6gTMoeMKHFELo9uqdCT2,Zombie Chains,Orange,Arrows,Purple,Roman,None,Wolf,No Nose,Wet,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00153,Zombie Chains #00153,ipfs://QmVGmfa56ymEwy5kot5YSjC8JLqUWknYrV7bq9y8BrbpTf,Zombie Chains,Purple,Batons,Decay,None,None,Cowboy,Solid,None,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00154,Zombie Chains #00154,ipfs://QmUmdE2DpV19W1ipxiARANskmG2TuqAN6D9YpDrq6nFuM2,Zombie Chains,Green,None,Gray,Cheerleader,None,Smile,Solid,Helmet,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00155,Zombie Chains #00155,ipfs://QmddEqHA9buLZNdBM9PChMXcYgAii3VpMDFPqu6r2vYacv,Zombie Chains,Yellow,None,Decay,Roman,None,Smug,Solid,Visor,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00156,Zombie Chains #00156,ipfs://QmefatcE6TbqHAWceXkdif3SaUqsvX2ZnV1cSDmCkyNNPc,Zombie Chains,Blue,None,Leopard,Maximalist,None,Cowboy,No Nose,Bandana,Wolf,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00157,Zombie Chains #00157,ipfs://Qmd2kG6MmaTVHwTkiEUWUikBFoQn8t97ZBkwZiyK9MgEB9,Zombie Chains,Pink,None,Blue,None,None,Mischevious,No Nose,Viking,Deep,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00158,Zombie Chains #00158,ipfs://QmNwUeaYzCX6GvVgBYvJQRXbLDoNhJCVcCgJ8yxdtoagoj,Zombie Chains,Orange,Rifle,Tiger,Coat Top Button,None,Beard,Solid,Robin Hood,Safety,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00159,Zombie Chains #00159,ipfs://QmVPugx8gALM8BTNPoKuHzcSwqNgopA7647rNFp7KMZ4Mb,Zombie Chains,Orange,None,Flesh,Roman,None,Knife,Solid,Man Bun,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00160,Zombie Chains #00160,ipfs://QmcnRoNYsNrDCkKwKaiM2V5U6RX6UySbLrnFXHDBYwoTFA,Zombie Chains,Pink,None,Red,Beater,Bullets,Knife,Solid,Helmet,Zombie,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00161,Zombie Chains #00161,ipfs://QmcrptbSekMPY2WuqXotQ7aLE9Cvt2BAy4x9kgEo1hxx1x,Zombie Chains,Yellow,None,Tiger,Hillbilly,None,Beard,Solid,Afro,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00162,Zombie Chains #00162,ipfs://QmbcCie3Mt3uMMswcTpvTnXP6TPtCBubJ8pggx6LRSvZ6R,Zombie Chains,Yellow,None,Gray,Voodoo,None,Smug,Solid,Beret,Mischievious,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00163,Zombie Chains #00163,ipfs://QmQ7a7Nqjyg9Tq1fWGJz1Tc5tqBYY4gvtvoLaTuruKt8TL,Zombie Chains,Blue,None,Flesh,Coat Top Button,None,Clown,Solid,Visor,Normal,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00164,Zombie Chains #00164,ipfs://QmVt8Adot2qjAViUXjCkq57ESEmr1tXL24JukHi1XUsgQT,Zombie Chains,Purple,None,Pink,Firefighter,Snake,Hockey,Solid,Gel,Scar,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00165,Zombie Chains #00165,ipfs://QmW5YoMLGdUk9Z73fdXisCTqJJ2EBxJmLSEJZKsD2haw3u,Zombie Chains,Yellow,None,Green,UFO,None,Wolf,Nostrils,Twirly,Aviator,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00166,Zombie Chains #00166,ipfs://QmTX2pqSjNGWEUR8i6LtMFMVECEhJ2sBVJuPw2pzrrysS5,Zombie Chains,Pink,Arrows,Decay,Hippie,None,Hockey,Solid,Baseball,Tattoo,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00167,Zombie Chains #00167,ipfs://QmaEop3qdmtNGPLa136YDRSVnJDV3jBo8Wp9xLr3bPqNNi,Zombie Chains,Pink,Shotgun,Flesh,Nerd,None,Beard,Solid,Wizard,Cat,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00168,Zombie Chains #00168,ipfs://QmTt6y9UXr1nweNEhS2o11Wy643RAPmny1JkeEjR77qTpk,Zombie Chains,Purple,None,Green,Renaissance,None,Beard,Bull Ring,Wet,Hypnotized,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00169,Zombie Chains #00169,ipfs://QmVD3N9S4fKS49bSV9Pfo3KNJycvU8aDFeEj4gRZGVk3Vv,Zombie Chains,Green,Sword,Flesh,Wizard,Chains,Predator,No Nose,Bowler,Deep,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00170,Zombie Chains #00170,ipfs://QmVag9AsNaXZ6oQFZT3ARkuGH6SeejT9Q1UbVTAMmLw1JQ,Zombie Chains,Blue,Sword,Black,Firefighter,Gold,Mischevious,Solid,Helmet,Cat,Eyeball,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00171,Zombie Chains #00171,ipfs://QmXvKZSYKGNQmzFMCJn4xDRWHHBxP5EvnBgpQnSUZq3J3W,Zombie Chains,Yellow,None,Blue,Suit,None,Billy Bob Teeth,Nostrils,Bowler,Night Vision,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00172,Zombie Chains #00172,ipfs://QmPemkQey8eb9E16ciUZsaYg6RLV42fs2WynCMHKxr4FSL,Zombie Chains,Purple,Sword,Gray,Beater,None,Smile,No Nose,Karate,Deep,Hoop,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00173,Zombie Chains #00173,ipfs://QmQVsXLR5surHM4sXCbgKxkWrjSRMbCmFq4iCT4UrY8P8F,Zombie Chains,Blue,Rifle,Giraffe,Hippie,None,Fancy,Solid,Butcher,Ninja,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00174,Zombie Chains #00174,ipfs://QmVRF3JyfH7WvpNiDsDdJZZoBva1tA2vY6pXcGyZUm52Wv,Zombie Chains,Yellow,Batons,Purple,Nerd,Gold,Smug,Nostrils,Blonde,Both Brow Raise,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00175,Zombie Chains #00175,ipfs://QmYjMWLYxf2vjzDER66J1LZpegsicM5KdKD8UN95Fix78k,Zombie Chains,Blue,Sword,Blue,None,Gold,Clown,Solid,Sun Hat,Hypnotized,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00176,Zombie Chains #00176,ipfs://QmQg2qELJJFq7Ngfi5fSiL4EfS7sC8enMzE98r6g7hdaAX,Zombie Chains,Yellow,None,Green,Shocker,None,Clown,Solid,Business,Eyebrow Raise,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00177,Zombie Chains #00177,ipfs://QmRLWANj61xtJwH6UZ5Lhezq92yCMwq1LQ2xQ1NbP6mG1v,Zombie Chains,Pink,Arrows,Leopard,None,Bullets,Beard,Solid,Military,Tattoo,Earbud,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
ZombieChains00178,Zombie Chains #00178,ipfs://QmY98vXtyTe9SB4g3NvxDFnjL8EAWG7WgSWUC89UdE3wWp,Zombie Chains,Purple,None,Pink,None,Lock,Grin Beard,Solid,Twirly,Laser,None,https://zombiechains.io,https://twitter.com/ZombieChains,2021 Zombie Chains
